DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
12/22/2016,12:48,BRONX,10463,40.8789244,-73.9047866,"(40.8789244, -73.9047866)",BROADWAY                        ,WEST 231 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590588,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,12:45,,,,,,3 AVENUE                        ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3586247,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:45,MANHATTAN,10032,40.8404759,-73.9352937,"(40.8404759, -73.9352937)",JUMEL PLACE                     ,EDGECOMBE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3584924,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,12:40,,,,,,,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3584917,PASSENGER VEHICLE,,,,
12/22/2016,12:40,MANHATTAN,10009,40.7205903,-73.9749094,"(40.7205903, -73.9749094)",,,709       ROOSEVELT DRIVE               ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3590878,SPORT UTILITY / STATION WAGON,TAXI,,,
12/22/2016,12:30,,,40.842052,-73.8379084,"(40.842052, -73.8379084)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585826,PASSENGER VEHICLE,,,,
12/22/2016,12:30,,,40.7384163,-73.8489844,"(40.7384163, -73.8489844)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585215,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:30,,,,,,BUSHWICK AVENUE                 ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585076,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:30,,,,,,29 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585160,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:30,BROOKLYN,11237,40.7133752,-73.9260276,"(40.7133752, -73.9260276)",GARDNER AVENUE                  ,MEADOW STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3586898,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:25,BROOKLYN,11201,40.6911938,-73.9977679,"(40.6911938, -73.9977679)",ATLANTIC AVENUE                 ,HICKS STREET,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3585725,PASSENGER VEHICLE,,,,
12/22/2016,12:24,BROOKLYN,11218,40.6404169,-73.9829207,"(40.6404169, -73.9829207)",37 STREET                       ,14 AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3585506,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:20,QUEENS,11377,40.739296,-73.8906275,"(40.739296, -73.8906275)",,,72-25     QUEENS BOULEVARD              ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3585010,PASSENGER VEHICLE,,,,
12/22/2016,12:20,MANHATTAN,10019,40.7679171,-73.9857147,"(40.7679171, -73.9857147)",9 AVENUE                        ,WEST 57 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585569,PASSENGER VEHICLE,,,,
12/22/2016,12:20,BROOKLYN,11211,40.7158125,-73.9400213,"(40.7158125, -73.9400213)",KINGSLAND AVENUE                ,MASPETH AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Passing or Lane Usage Improper,,,,3585260,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:15,BROOKLYN,11235,,,,EAST 29 STREET                  ,AVENUE Y,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3584905,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:15,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD              ,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3585277,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:10,,,,,,REMSEN AVENUE                   ,,,2,0,0,0,0,0,2,0,Illness,Unspecified,,,,3585174,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:10,,,40.747272,-73.96673,"(40.747272, -73.96673)",,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585125,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,12:09,MANHATTAN,10009,40.7300064,-73.9835363,"(40.7300064, -73.9835363)",EAST 12 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3590873,PICK-UP TRUCK,,,,
12/22/2016,12:00,,,,,,,,189       JULES DRIVE                   ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585087,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/22/2016,12:00,,,,,,JEROME AVENUE                   ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3584837,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,12:00,,,,,,EAST 75 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3589004,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,12:00,MANHATTAN,10019,40.7600175,-73.9840379,"(40.7600175, -73.9840379)",,,725       7 AVENUE                      ,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3585566,TAXI,,,,
12/22/2016,12:00,MANHATTAN,10019,40.7603278,-73.9847453,"(40.7603278, -73.9847453)",,,1597      BROADWAY                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585418,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/22/2016,12:00,BRONX,10475,40.8687708,-73.8317333,"(40.8687708, -73.8317333)",BARTOW AVENUE                   ,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3586231,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:56,MANHATTAN,10032,40.8424377,-73.939253,"(40.8424377, -73.939253)",WEST 170 STREET                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,3584921,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:54,BROOKLYN,11212,40.6694056,-73.9126017,"(40.6694056, -73.9126017)",PITKIN AVENUE                   ,BRISTOL STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585743,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,11:52,,,,,,,,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3585761,PASSENGER VEHICLE,,,,
12/22/2016,11:50,MANHATTAN,10031,40.8220716,-73.9499229,"(40.8220716, -73.9499229)",WEST 140 STREET                 ,AMSTERDAM AVENUE,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3585536,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,11:50,,,,,,EAST 70 STREET                  ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3589003,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,11:50,STATEN ISLAND,10301,40.6134616,-74.1005508,"(40.6134616, -74.1005508)",CLOVE ROAD                      ,FOOTE AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3587258,,,,,
12/22/2016,11:50,QUEENS,11411,40.6922537,-73.7365609,"(40.6922537, -73.7365609)",118 AVENUE                      ,225 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585065,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,11:50,QUEENS,11377,40.7350297,-73.8955419,"(40.7350297, -73.8955419)",,,69-15     CALAMUS AVENUE                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585004,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:50,BROOKLYN,11239,40.6546865,-73.8777126,"(40.6546865, -73.8777126)",GATEWAY DRIVE                   ,VANDALIA AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,3588650,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:45,MANHATTAN,10026,40.803897,-73.9520352,"(40.803897, -73.9520352)",WEST 117 STREET                 ,7 AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3585440,PASSENGER VEHICLE,,,,
12/22/2016,11:45,,,,,,CROSS BRONX EXPRESSWAY SERVICE R,NOBLE AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3586872,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:45,BROOKLYN,11219,40.6367041,-73.9903727,"(40.6367041, -73.9903727)",46 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585519,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,11:40,QUEENS,11377,40.7418634,-73.9075049,"(40.7418634, -73.9075049)",QUEENS BOULEVARD                ,58 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3584861,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:40,QUEENS,11358,40.7606153,-73.8058395,"(40.7606153, -73.8058395)",160 STREET                      ,SANFORD AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3584849,PICK-UP TRUCK,,,,
12/22/2016,11:40,,,,,,HOWARD AVENUE                   ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585755,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,11:40,BROOKLYN,11235,40.5913546,-73.9488429,"(40.5913546, -73.9488429)",,,2508      EAST 21 STREET                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3586747,PASSENGER VEHICLE,,,,
12/22/2016,11:35,,,,,,WESTCHESTER AVENUE              ,EAST TREMONT AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3586229,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,11:35,,,,,,POPLE AVENUE                    ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3584835,PASSENGER VEHICLE,,,,
12/22/2016,11:35,QUEENS,11368,40.7515446,-73.8708432,"(40.7515446, -73.8708432)",JUNCTION BOULEVARD              ,37 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585394,PASSENGER VEHICLE,,,,
12/22/2016,11:35,BRONX,10459,40.8251017,-73.8903601,"(40.8251017, -73.8903601)",,,1084      EAST 165 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,3586459,PASSENGER VEHICLE,,,,
12/22/2016,11:30,,,40.76663,-73.88903,"(40.76663, -73.88903)",,,,1,0,0,0,0,0,2,0,Following Too Closely,Other Vehicular,,,,3584916,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:30,QUEENS,11427,40.7334183,-73.7370837,"(40.7334183, -73.7370837)",HILLSIDE AVENUE                 ,233 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3585071,TAXI,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
12/22/2016,11:30,,,,,,,,UNION TURNPIKE                          ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,11:30,,,,,,SHERMAN AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3584894,PASSENGER VEHICLE,,,,
12/22/2016,11:30,,,,,,ROOSEVELT AVENUE                ,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3584836,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:30,BROOKLYN,11231,40.6773293,-74.0129283,"(40.6773293, -74.0129283)",VAN BRUNT STREET                ,WOLCOTT STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3585011,PASSENGER VEHICLE,,,,
12/22/2016,11:30,BROOKLYN,11222,40.7207892,-73.9465032,"(40.7207892, -73.9465032)",GRAHAM AVENUE                   ,NEWTON STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584829,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:20,BROOKLYN,11234,,,,FLATLANDS AVENUE                ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585465,PASSENGER VEHICLE,,,,
12/22/2016,11:15,QUEENS,11362,40.7612498,-73.7274801,"(40.7612498, -73.7274801)",,,252-26    58 AVENUE                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3588067,PASSENGER VEHICLE,,,,
12/22/2016,11:15,MANHATTAN,10018,40.7571447,-73.9935606,"(40.7571447, -73.9935606)",9 AVENUE                        ,WEST 40 STREET,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3587237,TAXI,,,,
12/22/2016,11:14,MANHATTAN,10012,40.7278198,-73.9947504,"(40.7278198, -73.9947504)",GREAT JONES STREET              ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3587796,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,11:10,MANHATTAN,10032,40.8356181,-73.9466783,"(40.8356181, -73.9466783)",,,638       WEST 158 STREET               ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3584923,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:10,,,,,,96 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3585188,,,,,
12/22/2016,11:10,QUEENS,11415,40.7086056,-73.8306623,"(40.7086056, -73.8306623)",GRENFELL STREET                 ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3587023,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,11:05,BRONX,10461,40.8492103,-73.8305502,"(40.8492103, -73.8305502)",WESTCHESTER AVENUE              ,SAINT THERESA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3586470,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,11:00,,,,,,,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585129,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,11:00,,,,,,WEST 81 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584901,PASSENGER VEHICLE,,,,
12/22/2016,11:00,,,,,,GREENPOINT AVENUE               ,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3584869,PASSENGER VEHICLE,,,,
12/22/2016,11:00,QUEENS,11422,40.6716623,-73.7329724,"(40.6716623, -73.7329724)",135 AVENUE                      ,242 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585069,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,11:00,QUEENS,11415,40.7038492,-73.8253546,"(40.7038492, -73.8253546)",,,85-30     126 STREET                    ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3587020,PASSENGER VEHICLE,,,,
12/22/2016,11:00,QUEENS,11385,40.7138108,-73.9205947,"(40.7138108, -73.9205947)",,,47-05     METROPOLITAN AVENUE           ,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,3584821,,,,,
12/22/2016,11:00,QUEENS,11385,40.710643,-73.9056401,"(40.710643, -73.9056401)",BLEECKER STREET                 ,BUTLER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3584819,PASSENGER VEHICLE,,,,
12/22/2016,11:00,QUEENS,11373,40.7338472,-73.8715775,"(40.7338472, -73.8715775)",,,90-15     QUEENS BOULEVARD              ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585213,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:55,,,,,,12 AVENUE                       ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585427,PICK-UP TRUCK,PASSENGER VEHICLE,,,
12/22/2016,10:50,QUEENS,11428,40.7184964,-73.73531,"(40.7184964, -73.73531)",SPRINGFIELD BOULEVARD           ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3585070,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,10:50,MANHATTAN,10025,40.7926975,-73.9750736,"(40.7926975, -73.9750736)",WEST 92 STREET                  ,WEST END AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3585242,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,10:50,BRONX,10467,40.879883,-73.880486,"(40.879883, -73.880486)",,,111       EAST 210 STREET               ,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3584992,,,,,
12/22/2016,10:46,,,,,,EAST 86 STREET                  ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3585186,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:40,QUEENS,11436,40.6790964,-73.7982136,"(40.6790964, -73.7982136)",FOCH BOULEVARD                  ,143 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585039,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:40,,,40.7369178,-73.8542786,"(40.7369178, -73.8542786)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3584914,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:40,BRONX,10452,,,,,,1300      SEDGWICK AVENUE               ,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3584927,PASSENGER VEHICLE,,,,
12/22/2016,10:39,QUEENS,11379,40.7122066,-73.8863759,"(40.7122066, -73.8863759)",METROPOLITAN AVENUE             ,69 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584820,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,10:35,BROOKLYN,11204,40.6338376,-73.9825981,"(40.6338376, -73.9825981)",44 STREET                       ,16 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3584961,PASSENGER VEHICLE,TAXI,,,
12/22/2016,10:30,,,,,,EAST 2 STREET                   ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3587773,PASSENGER VEHICLE,,,,
12/22/2016,10:30,,,40.7078944,-73.8488797,"(40.7078944, -73.8488797)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3584983,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:20,,,,,,ROCKAWAY BOULEVARD              ,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3585313,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:20,MANHATTAN,10036,40.7628071,-73.9931557,"(40.7628071, -73.9931557)",WEST 47 STREET                  ,10 AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3585567,PASSENGER VEHICLE,,,,
12/22/2016,10:20,BROOKLYN,11233,40.684368,-73.9341616,"(40.684368, -73.9341616)",,,527       HANCOCK STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585756,,,,,
12/22/2016,10:18,,,,,,,,34        BENNETT STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3584892,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,10:15,,,,,,BUSHWICK AVENUE                 ,,,2,0,0,0,0,0,2,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3585345,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:15,BRONX,10475,40.8803256,-73.8277623,"(40.8803256, -73.8277623)",ROMBOUTS AVENUE                 ,GIVAN AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3584799,PASSENGER VEHICLE,,,,
12/22/2016,10:15,QUEENS,11364,40.748744,-73.7783114,"(40.748744, -73.7783114)",FRANCIS LEWIS BOULEVARD         ,53 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inexperience,,,,3584746,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:15,QUEENS,11354,40.7716327,-73.8246714,"(40.7716327, -73.8246714)",29 ROAD                         ,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584834,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:11,,,,,,YORK AVENUE                     ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585184,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:08,QUEENS,11106,40.7675791,-73.9359494,"(40.7675791, -73.9359494)",11 STREET                       ,BROADWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3585372,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:05,,,40.666692,-73.8117233,"(40.666692, -73.8117233)",,,,2,0,0,0,0,0,2,0,Reaction to Other Uninvolved Vehicle,Unspecified,,,,3585105,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:03,BROOKLYN,11217,40.6759829,-73.9776048,"(40.6759829, -73.9776048)",,,188       6 AVENUE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3584997,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:00,,,,,,,,47        SEIGEL STREET                 ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585340,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,10:00,,,,,,WARREN STREET                   ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3585849,BICYCLE,,,,
12/22/2016,10:00,STATEN ISLAND,10305,40.5839524,-74.0869301,"(40.5839524, -74.0869301)",,,475       SEAVIEW AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3585839,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,10:00,QUEENS,11385,40.6995843,-73.9022405,"(40.6995843, -73.9022405)",SENECA AVENUE                   ,CENTRE STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3585303,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,10:00,QUEENS,11370,40.7653202,-73.8890397,"(40.7653202, -73.8890397)",80 STREET                       ,ASTORIA BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3585393,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/22/2016,10:00,BROOKLYN,11221,40.684571,-73.93891,"(40.684571, -73.93891)",,,485       JEFFERSON AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3585435,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,10:00,BROOKLYN,11206,40.6970731,-73.9437382,"(40.6970731, -73.9437382)",,,212       THROOP AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,,,,,3584699,SPORT UTILITY / STATION WAGON,,,,
12/22/2016,0:58,MANHATTAN,10014,40.732143,-74.0006495,"(40.732143, -74.0006495)",,,359       AVENUE OF THE AMERICAS        ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3594458,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:55,BROOKLYN,11216,40.6830263,-73.945679,"(40.6830263, -73.945679)",,,254       HANCOCK STREET                ,0,0,0,0,0,0,0,0,Animals Action,Unspecified,Unspecified,,,3584688,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
12/22/2016,0:45,BROOKLYN,11226,40.6451307,-73.9489638,"(40.6451307, -73.9489638)",NOSTRAND AVENUE                 ,BEVERLEY ROAD,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3586172,PASSENGER VEHICLE,,,,
12/22/2016,0:38,BRONX,10466,40.8920428,-73.8581282,"(40.8920428, -73.8581282)",WHITE PLAINS ROAD               ,EAST 231 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,3584451,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/22/2016,0:30,,,40.7225802,-73.9404817,"(40.7225802, -73.9404817)",,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3584588,TAXI,PASSENGER VEHICLE,,,
12/22/2016,0:30,MANHATTAN,10028,40.7771936,-73.9522385,"(40.7771936, -73.9522385)",EAST 85 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3584563,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/22/2016,0:24,QUEENS,11355,40.757086,-73.8178912,"(40.757086, -73.8178912)",PARSONS BOULEVARD               ,CHERRY AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3584668,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/22/2016,0:20,MANHATTAN,10002,40.7143123,-73.9871655,"(40.7143123, -73.9871655)",CLINTON STREET                  ,east broadway,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3585130,PASSENGER VEHICLE,,,,
12/22/2016,7:08,BROOKLYN,11219,40.637893,-73.998375,"(40.637893, -73.998375)",50 STREET                       ,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,3586770,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/22/2016,7:05,,,,,,,,3863      PROVOST AVENUE                ,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3584685,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
